Num,Name,PROTEIN,FAT,CARBON HYDRATE,KCAL
1715,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　焼き,28.0,14.1,0.4,205
1716,＜畜肉類＞　うし　［輸入牛肉］　もも　赤肉　生,21.2,4.3,0.4,117
1717,＜畜肉類＞　うし　［輸入牛肉］　もも　脂身　生,6.3,64.4,0.2,580
1718,＜畜肉類＞　うし　［輸入牛肉］　そともも　脂身つき　生,18.7,14.3,0.3,197
1719,＜畜肉類＞　うし　［輸入牛肉］　そともも　皮下脂肪なし　生,19.3,11.9,0.3,178
1720,＜畜肉類＞　うし　［輸入牛肉］　そともも　赤肉　生,21.2,3.9,0.3,117
1721,＜畜肉類＞　うし　［輸入牛肉］　ランプ　脂身つき　生,18.4,16.4,0.4,214
1722,＜畜肉類＞　うし　［輸入牛肉］　ランプ　皮下脂肪なし　生,19.7,11.1,0.5,174
1723,＜畜肉類＞　うし　［輸入牛肉］　ランプ　赤肉　生,21.6,3.0,0.5,112
1724,＜畜肉類＞　うし　［輸入牛肉］　ヒレ　赤肉　生,20.5,4.8,0.3,123
1725,＜畜肉類＞　うし　［子牛肉］　リブロース　皮下脂肪なし　生,21.7,0.9,0.3,94
1726,＜畜肉類＞　うし　［子牛肉］　ばら　皮下脂肪なし　生,20.9,3.6,0,113
1727,＜畜肉類＞　うし　［子牛肉］　もも　皮下脂肪なし　生,21.2,2.7,0.2,107
1728,＜畜肉類＞　うし　［ひき肉］　生,17.1,21.1,0.3,251
1729,＜畜肉類＞　うし　［ひき肉］　焼き,25.9,21.3,0.4,280
1730,＜畜肉類＞　うし　［副生物］　舌　生,13.3,31.8,0.2,318
1731,＜畜肉類＞　うし　［副生物］　舌　焼き,20.2,37.1,0.2,401
1732,＜畜肉類＞　うし　［副生物］　心臓　生,16.5,7.6,0.1,128
1733,＜畜肉類＞　うし　［副生物］　肝臓　生,19.6,3.7,3.7,119
1734,＜畜肉類＞　うし　［副生物］　じん臓　生,16.7,6.4,0.2,118
1735,＜畜肉類＞　うし　［副生物］　第一胃　ゆで,24.5,8.4,0,166
1736,＜畜肉類＞　うし　［副生物］　第二胃　ゆで,12.4,15.7,0,186
1737,＜畜肉類＞　うし　［副生物］　第三胃　生,11.7,1.3,0,57
1738,＜畜肉類＞　うし　［副生物］　第四胃　ゆで,11.1,30.0,0,308
1739,＜畜肉類＞　うし　［副生物］　小腸　生,9.9,26.1,0,268
1740,＜畜肉類＞　うし　［副生物］　大腸　生,9.3,13.0,0,150
1741,＜畜肉類＞　うし　［副生物］　直腸　生,11.6,7.0,0,106
1742,＜畜肉類＞　うし　［副生物］　腱　ゆで,28.3,4.9,0,152
1743,＜畜肉類＞　うし　［副生物］　子宮　ゆで,18.4,3.0,0,95
1744,＜畜肉類＞　うし　［副生物］　尾　生,11.6,47.1,Tr,440
1745,＜畜肉類＞　うし　［副生物］　横隔膜　生,14.8,27.3,0.3,288
1746,＜畜肉類＞　うし　［副生物］　横隔膜　ゆで,21.3,36.7,0.2,414
1747,＜畜肉類＞　うし　［副生物］　横隔膜　焼き,21.1,37.2,0.3,401
1748,＜畜肉類＞　うし　［加工品］　ローストビーフ,21.7,11.7,0.9,190
1749,＜畜肉類＞　うし　［加工品］　コンビーフ缶詰,19.8,13.0,1.7,191
1750,＜畜肉類＞　うし　［加工品］　味付け缶詰,19.2,4.4,9.9,156
1751,＜畜肉類＞　うし　［加工品］　ビーフジャーキー,54.8,7.8,6.4,304
1752,＜畜肉類＞　うし　［加工品］　スモークタン,18.1,23.0,0.9,273
1753,＜畜肉類＞　うま　肉　赤肉　生,20.1,2.5,0.3,102
1754,＜畜肉類＞　くじら　肉　赤肉　生,24.1,0.4,0.2,100
1755,＜畜肉類＞　くじら　うねす　生,18.8,31.4,0.2,328
1756,＜畜肉類＞　くじら　本皮　生,9.7,68.8,0.2,577
1757,＜畜肉類＞　くじら　さらしくじら,5.3,0.9,0,28
1758,＜畜肉類＞　しか　あかしか　赤肉　生,22.3,1.5,0.5,102
1759,＜畜肉類＞　しか　にほんじか　赤肉　生,23.9,4.0,0.3,119
1760,＜畜肉類＞　しか　にほんじか　えぞしか　赤肉　生,22.6,5.2,0.6,126
1761,＜畜肉類＞　しか　にほんじか　ほんしゅうじか・きゅうしゅうじか　赤肉　生,22.6,2.5,0.1,107
1762,＜畜肉類＞　ぶた　［大型種肉］　かた　脂身つき　生,18.5,14.6,0.2,201
1763,＜畜肉類＞　ぶた　［大型種肉］　かた　皮下脂肪なし　生,19.7,9.3,0.2,158
1764,＜畜肉類＞　ぶた　［大型種肉］　かた　赤肉　生,20.9,3.8,0.2,114
1765,＜畜肉類＞　ぶた　［大型種肉］　かた　脂身　生,5.3,72.4,0,663
1766,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身つき　生,17.1,19.2,0.1,237
1767,＜畜肉類＞　ぶた　［大型種肉］　かたロース　皮下脂肪なし　生,17.8,16.0,0.1,212
1768,＜畜肉類＞　ぶた　［大型種肉］　かたロース　赤肉　生,19.7,7.8,0.1,146
1769,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身　生,5.4,70.7,0,644
1770,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,19.3,19.2,0.2,248
1771,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,23.9,24.1,0.3,299
1772,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　焼き,26.7,22.7,0.3,310
1773,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,22.0,35.9,9.8,429
1774,＜畜肉類＞　ぶた　［大型種肉］　ロース　皮下脂肪なし　生,21.1,11.9,0.3,190
1775,＜畜肉類＞　ぶた　［大型種肉］　ロース　赤肉　生,22.7,5.6,0.3,140
1776,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身　生,5.1,76.3,0,695
1777,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　生,14.4,35.4,0.1,366
1778,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　焼き,19.6,43.9,0.1,444
1779,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身つき　生,20.5,10.2,0.2,171
1780,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　生,21.5,6.0,0.2,138
1781,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,28.9,8.1,0.3,185
1782,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,30.2,7.6,0.3,186
1783,＜畜肉類＞　ぶた　［大型種肉］　もも　赤肉　生,22.1,3.6,0.2,119
1784,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身　生,6.5,67.6,0,611
1785,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身つき　生,18.8,16.5,0.2,221
1786,＜畜肉類＞　ぶた　［大型種肉］　そともも　皮下脂肪なし　生,20.2,10.7,0.2,175
1787,＜畜肉類＞　ぶた　［大型種肉］　そともも　赤肉　生,21.4,5.5,0.2,133
1788,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身　生,6.6,68.1,0,631
1789,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　生,22.2,3.7,0.3,118
1790,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,39.3,5.9,0.4,202
1791,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,25.1,25.3,14.9,379
1792,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身つき　生,18.3,17.2,0,224
1793,＜畜肉類＞　ぶた　［中型種肉］　かた　皮下脂肪なし　生,19.7,10.8,0,172
1794,＜畜肉類＞　ぶた　［中型種肉］　かた　赤肉　生,21.4,3.5,0,113
1795,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身　生,4.9,75.7,0,698
1796,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身つき　生,17.7,19.3,0,241
1797,＜畜肉類＞　ぶた　［中型種肉］　かたロース　皮下脂肪なし　生,18.5,15.7,0,212
1798,＜畜肉類＞　ぶた　［中型種肉］　かたロース　赤肉　生,20.6,6.8,0,140
1799,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身　生,5.4,71.9,0,663
1800,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身つき　生,18.3,22.6,0.2,275
1801,＜畜肉類＞　ぶた　［中型種肉］　ロース　皮下脂肪なし　生,20.6,13.6,0.2,203
1802,＜畜肉類＞　ぶた　［中型種肉］　ロース　赤肉　生,22.9,4.6,0.2,131
1803,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身　生,4.1,78.3,0,716
1804,＜畜肉類＞　ぶた　［中型種肉］　ばら　脂身つき　生,13.4,40.1,0,398
1805,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身つき　生,19.5,15.1,0.2,211
1806,＜畜肉類＞　ぶた　［中型種肉］　もも　皮下脂肪なし　生,21.3,7.8,0.2,153
1807,＜畜肉類＞　ぶた　［中型種肉］　もも　赤肉　生,21.9,5.3,0.2,133
1808,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身　生,5.2,73.8,0,672
1809,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身つき　生,18.0,20.3,0.2,252
1810,＜畜肉類＞　ぶた　［中型種肉］　そともも　皮下脂肪なし　生,21.0,8.5,0.2,159
1811,＜畜肉類＞　ぶた　［中型種肉］　そともも　赤肉　生,21.9,4.8,0.2,129
1812,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身　生,4.9,72.5,0,660
1813,＜畜肉類＞　ぶた　［中型種肉］　ヒレ　赤肉　生,22.7,1.7,0.1,105
1814,＜畜肉類＞　ぶた　［ひき肉］　生,17.7,17.2,0.1,209
1815,＜畜肉類＞　ぶた　［ひき肉］　焼き,25.7,21.5,0.1,289
1816,＜畜肉類＞　ぶた　［副生物］　舌　生,15.9,16.3,0.1,205
1817,＜畜肉類＞　ぶた　［副生物］　心臓　生,16.2,7.0,0.1,118
1818,＜畜肉類＞　ぶた　［副生物］　肝臓　生,20.4,3.4,2.5,114
1819,＜畜肉類＞　ぶた　［副生物］　じん臓　生,14.1,5.8,Tr,96
1820,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,17.4,5.1,0,111
1821,＜畜肉類＞　ぶた　［副生物］　小腸　ゆで,14.0,11.9,0,159
1822,＜畜肉類＞　ぶた　［副生物］　大腸　ゆで,11.7,13.8,0,166
1823,＜畜肉類＞　ぶた　［副生物］　子宮　生,14.6,0.9,0,64
1824,＜畜肉類＞　ぶた　［副生物］　豚足　ゆで,20.1,16.8,Tr,227
1825,＜畜肉類＞　ぶた　［副生物］　軟骨　ゆで,17.8,17.9,0,229
1826,＜畜肉類＞　ぶた　［ハム類］　骨付きハム,16.7,16.6,0.8,208
1827,＜畜肉類＞　ぶた　［ハム類］　ボンレスハム,18.7,4.0,1.8,115
1828,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ロースハム,18.6,14.5,2.0,211
1829,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ゆで,19.7,16.6,1.6,233
1830,＜畜肉類＞　ぶた　［ハム類］　ロースハム　焼き,23.6,15.1,2.4,240
1831,＜畜肉類＞　ぶた　［ハム類］　ロースハム　フライ,17.3,32.3,20.0,432
1832,＜畜肉類＞　ぶた　［ハム類］　ショルダーハム,16.1,18.2,0.6,221
1833,＜畜肉類＞　ぶた　［ハム類］　生ハム　促成,24.0,16.6,0.5,243
1834,＜畜肉類＞　ぶた　［ハム類］　生ハム　長期熟成,25.7,18.4,0,253
1835,＜畜肉類＞　ぶた　［プレスハム類］　プレスハム,15.4,4.5,3.9,113
1836,＜畜肉類＞　ぶた　［プレスハム類］　チョップドハム,11.7,4.2,12.7,132
1837,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン,12.9,39.1,0.3,400
1838,＜畜肉類＞　ぶた　［ベーコン類］　ロースベーコン,16.8,14.6,3.2,202
1839,＜畜肉類＞　ぶた　［ベーコン類］　ショルダーベーコン,17.2,11.9,2.5,178
1840,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　ウインナーソーセージ,11.5,30.6,3.3,319
1841,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　ゆで,12.1,32.0,1.4,328
1842,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　焼き,13.0,31.8,2.4,345
1843,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　フライ,12.8,34.9,4.2,376
1844,＜畜肉類＞　ぶた　［ソーセージ類］　セミドライソーセージ,16.9,29.7,2.9,335
1845,＜畜肉類＞　ぶた　［ソーセージ類］　ドライソーセージ,26.7,42.0,2.6,467
1846,＜畜肉類＞　ぶた　［ソーセージ類］　フランクフルトソーセージ,12.7,24.7,6.2,295
1847,＜畜肉類＞　ぶた　［ソーセージ類］　ボロニアソーセージ,12.5,21.0,2.9,242
1848,＜畜肉類＞　ぶた　［ソーセージ類］　リオナソーセージ,14.9,13.1,3.7,188
1849,＜畜肉類＞　ぶた　［ソーセージ類］　レバーソーセージ,14.7,33.5,1.9,324
1850,＜畜肉類＞　ぶた　［ソーセージ類］　混合ソーセージ,11.8,22.7,4.7,231
1851,＜畜肉類＞　ぶた　［ソーセージ類］　生ソーセージ,14.0,24.4,0.8,269
1852,＜畜肉類＞　ぶた　［その他］　焼き豚,19.4,8.2,5.1,166
1853,＜畜肉類＞　ぶた　［その他］　レバーペースト,12.9,34.7,3.6,370
1854,＜畜肉類＞　ぶた　［その他］　スモークレバー,29.6,7.7,2.6,182
1855,＜畜肉類＞　ぶた　［その他］　ゼラチン,87.6,0.3,0,347
1856,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　生,19.3,15.0,0.2,192
1857,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　焼き,25.8,24.9,0.2,304
1858,＜畜肉類＞　めんよう　［マトン］　ロース　皮下脂肪なし　生,22.2,7.4,0,139
1859,＜畜肉類＞　めんよう　［マトン］　もも　脂身つき　生,18.8,15.3,0.1,198
1860,＜畜肉類＞　めんよう　［ラム］　かた　脂身つき　生,17.1,17.1,0.1,206
1861,＜畜肉類＞　めんよう　［ラム］　ロース　脂身つき　生,15.6,25.9,0.2,287
1862,＜畜肉類＞　めんよう　［ラム］　ロース　脂身つき　焼き,21.8,31.4,0.2,358
1863,＜畜肉類＞　めんよう　［ラム］　ロース　皮下脂肪なし　生,22.3,5.2,0,128
1864,＜畜肉類＞　めんよう　［ラム］　もも　脂身つき　生,20.0,12.0,0.3,164
1865,＜畜肉類＞　めんよう　［ラム］　もも　脂身つき　焼き,28.6,20.3,0.3,267
1866,＜畜肉類＞　めんよう　混合プレスハム,14.4,4.1,3.0,100
1867,＜畜肉類＞　やぎ　肉　赤肉　生,21.9,1.5,0.2,99
1868,＜鳥肉類＞　うずら　肉　皮つき　生,20.5,12.9,0.1,194
1869,＜鳥肉類＞　がちょう　フォアグラ　ゆで,8.3,49.9,1.5,470
1870,＜鳥肉類＞　かも　まがも　肉　皮なし　生,23.6,3.0,0.1,118
1871,＜鳥肉類＞　かも　あいがも　肉　皮つき　生,14.2,29.0,0.1,304
1872,＜鳥肉類＞　かも　あひる　肉　皮つき　生,14.9,19.8,0.1,237
1873,＜鳥肉類＞　かも　あひる　肉　皮なし　生,20.1,2.2,0.2,94
1874,＜鳥肉類＞　かも　あひる　皮　生,7.3,45.8,0,448
1875,＜鳥肉類＞　きじ　肉　皮なし　生,23.0,1.1,0.1,101
1876,＜鳥肉類＞　しちめんちょう　肉　皮なし　生,23.5,0.7,0.1,99
1877,＜鳥肉類＞　すずめ　肉　骨・皮つき　生,18.1,5.9,0.1,114
1878,＜鳥肉類＞　にわとり　［親・主品目］　手羽　皮つき　生,23.0,10.4,0,182
1879,＜鳥肉類＞　にわとり　［親・主品目］　むね　皮つき　生,19.5,17.2,0,229
1880,＜鳥肉類＞　にわとり　［親・主品目］　むね　皮なし　生,24.4,1.9,0,113
1881,＜鳥肉類＞　にわとり　［親・主品目］　もも　皮つき　生,17.3,19.1,0,234
1882,＜鳥肉類＞　にわとり　［親・主品目］　もも　皮なし　生,22.0,4.8,0,128
1883,＜鳥肉類＞　にわとり　［親・副品目］　ささみ　生,24.6,1.1,0,105
1884,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽　皮つき　生,17.8,14.3,0,189
1885,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽さき　皮つき　生,17.4,16.2,0,207
1886,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽もと　皮つき　生,18.2,12.8,0,175
1887,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　生,21.3,5.9,0.1,133
1888,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　焼き,34.7,9.1,0.1,215
1889,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮なし　生,23.3,1.9,0.1,105
1890,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮なし　焼き,38.8,3.3,0.1,177
1891,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　生,16.6,14.2,0,190
1892,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　ゆで,22.0,15.2,0,216
1893,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　焼き,26.3,13.9,0,220
1894,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　から揚げ,24.2,18.1,13.3,307
1895,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　生,19.0,5.0,0,113
1896,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　ゆで,25.1,5.2,0,141
1897,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　焼き,25.5,5.7,0,145
1898,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　から揚げ,25.4,11.4,12.7,249
1899,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　生,23.9,0.8,0.1,98
1900,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　ゆで,29.6,1.0,0,121
1901,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　焼き,31.7,1.4,0,132
1902,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　ソテー,36.1,5.4,0.1,186
1903,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　フライ,26.8,12.8,6.7,246
1904,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　天ぷら,25.7,7.4,6.2,192
1905,＜鳥肉類＞　にわとり　［二次品目］　ひき肉　生,17.5,12.0,0,171
1906,＜鳥肉類＞　にわとり　［二次品目］　ひき肉　焼き,27.5,14.8,0,235
